sp,lat,lon
"Melipona_bradleyi",1.50200,-66.51120
"Melipona_bradleyi",6.28333,-57.53330
"Melipona_lateralis",5.67444,-54.60861
"Melipona_lateralis",5.39333,-55.15806
"Melipona_lateralis",5.27139,-54.92083
"Melipona_lateralis",3.45472,-55.37861
"Melipona_lateralis",4.35,-52.31667
"Melipona_lateralis",3.65,-53.21667
"Melipona_lateralis",3.61667,-53.26667
"Melipona_lateralis",-2.41666667,-59.75000000
"Melipona_lateralis",10.34944,-67.68556
"Melipona_lateralis",1.55000,-65.23333
"Melipona_lateralis",-9.50000,-67.51666
"Melipona_lateralis",9.00000,-61.50000
"Melipona_mandacaia",-9.59,-42.28
"Melipona_mandacaia",-11.15,-42.07
"Melipona_mandacaia",-12.1155,-43.4958
"Melipona_mandacaia",-11.3333,-38.9667
"Melipona_mandacaia",-6.9425,-38.9675
"Melipona_mandacaia",-7.8923,-37.1184
"Melipona_mandacaia",-11.72183333,-49.07361111
"Melipona_mandacaia",-11.72777778,-49.11194444
"Melipona_mandacaia",-8.77505556,-47.74527778
"Melipona_mandacaia",-10,-55
"Melipona_mandacaia",-8.77505556,-47.74527778
"Melipona_mandacaia",-11.72183333,-49.07361111
"Melipona_mandacaia",-11.72777778,-49.11194444
"Melipona_marginata",-10,-55
"Melipona_marginata",-3.1019,-60.025
"Melipona_marginata",4,-72
"Melipona_marginata",-23.0744,-44.9597
"Melipona_marginata",-23.5475,-46.6361
"Melipona_marginata",-29.4481,-50.5836
"Melipona_marginata",-23.6039,-46.9192
"Melipona_marginata",-29.44806,-50.58333
"Melipona_marginata",4.6,-52.21667
"Melipona_marginata",-22.3147,-49.0606
"Melipona_marginata",-21.555,-47.7044
"Melipona_marginata",-29.8867,-50.2697
"Melipona_marginata",-29.45000000,-50.13333333
"Melipona_marginata",-29.58333333,-50.25000000
"Melipona_marginata",9.16361111,-79.83777778
"Melipona_marginata",-11.72183333,-49.07361111
"Melipona_marginata",-11.72777778,-49.11194444
"Melipona_marginata",-11.72183333,-49.07361111
"Melipona_marginata",-11.72777778,-49.11194444
"Melipona_melanoventer",-2.6364,-54.9372
"Melipona_melanoventer",-10.85043,-62.6109
"Melipona_melanoventer",-10.84356,-62.46464
"Melipona_melanoventer",-7.29889,-50.44833
"Melipona_melanoventer",-7.41639,-50.53944
"Melipona_melanoventer",-7.44972,-50.47472
"Melipona_melanoventer",-6.61,-51.94028
"Melipona_melanoventer",-7.215,-51.57139
"Melipona_melanoventer",-8.76667,-63.9
"Melipona_melanoventer",-11.65,-61.2
"Melipona_melanoventer",-1.2953,-47.92204
"Melipona_melanoventer",-12.75,-59.8
"Melipona_melanoventer",-1.43728,-48.47061
"Melipona_micheneri",9.2981,-78.97662
"Melipona_micheneri",9.18333,-79.85
"Melipona_nebulosa",-11.94472,-71.28333
"Melipona_nebulosa",-12.65278,-71.25778
"Melipona_nebulosa",-9.02,-76.64
"Melipona_nebulosa",-8.95,-54.9
"Melipona_nebulosa",-5.09194,-67.16750
"Melipona_nebulosa",-6.26670,-57.65000
"Melipona_nebulosa",-9.02000,-76.64000
"Melipona_nebulosa",-4,-53
"Melipona_nebulosa",-15.5,-68
"Melipona_nebulosa",-5,-63
"Melipona_panamica",8.5,-81.11667
"Melipona_panamica",8.6833,-83.4833
"Melipona_panamica",10.2166,-83.7833
"Melipona_panamica",9.18333,-79.85
"Melipona_panamica",10.4395,-84.0166
"Melipona_panamica",10.3943,-84.0167
"Melipona_panamica",8.7,-83.48333
"Melipona_panamica",10.45491,-84.00678
"Melipona_panamica",9.90467,-83.68352
"Melipona_panamica",10.4586,-84.0043
"Melipona_panamica",9.5739,-82.9406
"Melipona_panamica",10.33333,-84.81667
"Melipona_quadrifasciata",-23.54611,-46.65111
"Melipona_quadrifasciata",-23.0744,-44.9597
"Melipona_quadrifasciata",-22.7167,-46.9167
"Melipona_quadrifasciata",-23.5475,-46.6361
"Melipona_quadrifasciata",-16.2525,-47.9503
"Melipona_quadrifasciata",-9.3425,-37.97417
"Melipona_quadrifasciata",-29.4481,-50.5836
"Melipona_quadrifasciata",-25.21305556,-50.97777778
"Melipona_quadrifasciata",-26.91666667,-49.05000000
"Melipona_quadrifasciata",-26.91944444,-49.06611111
"Melipona_quadrifasciata",-22.90638889,-43.17250000
"Melipona_quadrifasciata",-25.41513889,-49.29333333
"Melipona_quadrifasciata",-20.75388889,-42.88194444
"Melipona_quadrifasciata",-21.21166667,-47.80666667
"Melipona_quadrifasciata",-21.67861111,-49.74250000
"Melipona_quadrifasciata",-11.72777778,-49.11194444
"Melipona_quadrifasciata",-6.66919444,-47.87055556
"Melipona_quadrifasciata",-6.85180556,-47.97027778
"Melipona_quadrifasciata",-6.97108333,-48.10027778
"Melipona_quadrifasciata",-7.03005556,-48.09111111
"Melipona_quadrifasciata",-6.84616667,-47.95472222
"Melipona_quadrifasciata",-7.63380556,-48.42166667
"Melipona_quadrifasciata",-8.90319444,-48.62833333
"Melipona_quadrifasciata",-11.72183333,-49.07361111
"Melipona_quadrifasciata",-11.72777778,-49.11194444
"Melipona_quinquefasciata",-16.2525,-47.9503
"Melipona_quinquefasciata",-21.4792,-47.5508
"Melipona_quinquefasciata",-22.3147,-49.0606
"Melipona_quinquefasciata",-23.5322,-45.8464
"Melipona_quinquefasciata",-20.89218,-47.59014
"Melipona_quinquefasciata",-21.1851,-47.8002
"Melipona_quinquefasciata",-19.5992,-46.9394
"Melipona_quinquefasciata",-16.765,-47.6108
"Melipona_quinquefasciata",-20.8876,-47.5845
"Melipona_quinquefasciata",-21.55975,-45.43465
"Melipona_quinquefasciata",-7.33216667,-39.90361111
"Melipona_quinquefasciata",-7.32333333,-39.90527778
"Melipona_quinquefasciata",-7.15850000,-39.54444444
"Melipona_quinquefasciata",-7.15977778,-39.54500000
"Melipona_quinquefasciata",-7.15927778,-39.54472222
"Melipona_quinquefasciata",-7.49555556,-39.35361111
"Melipona_quinquefasciata",-8.11000000,-42.94444444
"Melipona_quinquefasciata",-4.04861111,-40.86500000
"Melipona_quinquefasciata",-16.25250000,-47.95027778
"Melipona_rufiventris",-16.2525,-47.9503
"Melipona_rufiventris",-21.4792,-47.5508
"Melipona_rufiventris",-3.2078,-43.4036
"Melipona_rufiventris",-4.3286,-38.8847
"Melipona_rufiventris",-23.4339,-45.0711
"Melipona_rufiventris",-3.1019,-60.025
"Melipona_rufiventris",5.39333,-55.15806
"Melipona_rufiventris",5.27139,-54.92083
"Melipona_rufiventris",3.45,-55.36667
"Melipona_rufiventris",-23.9317,-47.0683
"Melipona_rufiventris",3.65,-53.21667
"Melipona_rufiventris",-23.5475,-46.6361
"Melipona_rufiventris",4.73333,-52.21667
