sp,lat,lon
"Rhinella_crucifer",-27.1839,-55.725
"Rhinella_crucifer",-23.36,-59.07
"Rhinella_crucifer",-20.5167,-41.9
"Rhinella_crucifer",-22.3833,-56.9333
"Rhinella_crucifer",-23.75,-45.33
"Rhinella_crucifer",-26.2,-48.9333
"Rhinella_crucifer",-19.83,-40.58
"Rhinella_crucifer",-22.43,-42.98
"Rhinella_crucifer",-22.43,-43.15
"Rhinella_crucifer",-23.78,-45.9
"Rhinella_crucifer",-2.72727,-76.61861
"Rhinella_crucifer",-14.28361,-39.84278
"Rhinella_crucifer",-19.9167,-40.6
"Rhinella_crucifer",-27.03333,-54.65
"Rhinella_crucifer",-20.84889,-41.11278
"Rhinella_crucifer",-23.43028,-45.06972
"Rhinella_crucifer",-22.96,-43.24
"Rhinella_crucifer",-23.53333,-45.85
"Rhinella_crucifer",-22.9,-43.2333
"Rhinella_crucifer",-30.09,-51.09
"Rhinella_crucifer",-25.4167,-49.25
"Rhinella_crucifer",-19.91667,-40.6
"Rhinella_crucifer",-22.93333,-43.3
"Rhinella_crucifer",-23.66667,-46.51667
"Rhinella_crucifer",-23.61,-45.41
"Rhinella_crucifer",-24.1,-46.6167
"Rhinella_crucifer",-22.4333,-42.9833
"Rhinella_crucifer",-21.7667,-42.1667
"Rhinella_crucifer",-23.7,-46.55
"Rhinella_crucifer",-25.7,-49.5333
"Rhinella_crucifer",-22.93333,-43.23333
"Rhinella_crucifer",-14.81667,-39.03333
"Rhinella_crucifer",-21.98333,-47.41667
"Rhinella_crucifer",-22.28884,-42.98333
"Rhinella_crucifer",-25.25,-49.0833
"Rhinella_crucifer",-25.5333,-49.3833
"Rhinella_crucifer",-22.98333,-43.23333
"Rhinella_crucifer",-22.91667,-43.35
"Rhinella_crucifer",-23,-44.3
"Rhinella_crucifer",-19.5,-40.88333
"Rhinella_crucifer",-24.3167,-47.6333
"Rhinella_crucifer",-12.9833,-38.5167
"Rhinella_crucifer",-23.7833,-46.3167
"Rhinella_dapsilis",-9.98,-70.7
"Rhinella_dapsilis",-3.61485,-72.23648
"Rhinella_dapsilis",-8.78611,-64.00528
"Rhinella_dapsilis",4.09583,-72.95833
"Rhinella_dapsilis",-2.82234,-72.30103
"Rhinella_dapsilis",0.07417,-72.45139
"Rhinella_dapsilis",-0.63333,-76.5
"Rhinella_dapsilis",-4.42,-59.58
"Rhinella_dapsilis",-1.91667,-77.2333
"Rhinella_dapsilis",-1.86667,-76.7833
"Rhinella_dapsilis",-2.38333,-76.65
"Rhinella_dapsilis",1.20781,-75.53385
"Rhinella_dapsilis",-3.32257,-71.86264
"Rhinella_dapsilis",-4.42,-59.58
"Rhinella_dapsilis",-9.98,-70.7
"Rhinella_dapsilis",-3.3201472222,-71.8609472222
"Rhinella_dorbignyi",-30.08333,-51.03333
"Rhinella_dorbignyi",-33.01488,-58.51972
"Rhinella_dorbignyi",-34.55719,-57.51107
"Rhinella_dorbignyi",-34.83,-56.03
"Rhinella_dorbignyi",-30.03333,-51.2
"Rhinella_dorbignyi",-29.94444,-50.99167
"Rhinella_dorbignyi",-41.18333,-71.35
"Rhinella_dorbignyi",-29.96,-50.13
"Rhinella_dorbignyi",-29.7,-51.46
"Rhinella_dorbignyi",-35.6833,-57.9667
"Rhinella_dorbignyi",-31.76667,-52.33333
"Rhinella_dorbignyi",-30.1111,-51.31667
"Rhinella_dorbignyi",-26.7833,-60.45
"Rhinella_dorbignyi",-23.2,-63.56667
"Rhinella_dorbignyi",-37.6767,-61.70682
"Rhinella_dorbignyi",-35.72881,-57.72325
"Rhinella_dorbignyi",-36.41299,-60.40202
"Rhinella_dorbignyi",-36.65163,-57.17299
"Rhinella_dorbignyi",-35.45874,-58.80233
"Rhinella_dorbignyi",-37.15718,-57.09698
"Rhinella_dorbignyi",-37.67406,-59.80663
"Rhinella_dorbignyi",-34.79314,-58.63176
"Rhinella_dorbignyi",-35.96877,-58.93975
"Rhinella_dorbignyi",-35.78158,-57.92881
"Rhinella_dorbignyi",-34.57621,-58.69846
"Rhinella_dorbignyi",-34.59714,-58.41302
"Rhinella_dorbignyi",-34.66007,-58.44632
"Rhinella_dorbignyi",-36.30845,-58.53979
"Rhinella_dorbignyi",-34.9271,-58.94724
"Rhinella_dorbignyi",-34.97816,-58.37724
"Rhinella_dorbignyi",-32.65865,-62.29521
"Rhinella_dorbignyi",-35.28226,-59.11993
"Rhinella_dorbignyi",-34.74773,-58.52193
"Rhinella_dorbignyi",-34.61765,-58.43326
"Rhinella_dorbignyi",-34.67444,-58.64425
"Rhinella_dorbignyi",-34.54189,-58.46194
"Rhinella_dorbignyi",-37.31566,-59.14215
"Rhinella_dorbignyi",-35.58915,-58.01946
"Rhinella_dorbignyi",-35.65089,-58.86383
"Rhinella_dorbignyi",-34.99481,-58.02381
"Rhinella_dorbignyi",-35.68504,-57.96628
"Rhinella_dorbignyi",-32.15,-58.1333
"Rhinella_fernandezae",-34.413,-58.91629
"Rhinella_fernandezae",-30.5217,-57.7517
"Rhinella_fernandezae",-29.33556,-57.08806
